p_177548_2_,right,2
p_177568_1_,property,2
p_177681_1_,worldIn,2
p_177690_1_,border,2
p_177691_1_,border,2
p_177692_1_,border,2
p_177693_1_,border,2
p_177693_2_,x,2
p_177693_4_,z,2
p_177694_1_,border,2
p_177694_2_,newSize,2
p_177695_1_,border,2
p_177696_1_,border,2
p_177702_1_,value,2
p_177705_1_,value,2
p_177706_0_,name,2
p_177706_1_,clazz,2
p_177706_2_,values,2
p_177707_0_,name,2
p_177707_1_,clazz,2
p_177707_2_,values,2
p_177708_0_,name,2
p_177708_1_,clazz,2
p_177708_2_,filter,2
p_177709_0_,name,2
p_177709_1_,clazz,2
p_177712_0_,name,2
p_177712_1_,filter,2
p_177713_0_,name,2
p_177713_1_,values,2
p_177714_0_,name,2
p_177715_1_,value,2
p_177716_0_,name,2
p_177718_1_,value,2
p_177719_0_,name,2
p_177719_1_,min,2
p_177719_2_,max,2
p_177723_1_,warningTime,2
p_177725_1_,size,2
p_177729_1_,x,2
p_177729_3_,z,2
p_177730_1_,range,2
p_177737_1_,listener,2
p_177739_1_,x,2
p_177739_3_,z,2
p_177743_1_,bb,2
p_177746_1_,pos,2
p_177747_1_,warningDistance,2
p_177750_1_,newSize,2
p_177855_1_,x,2
p_177855_2_,y,2
p_177855_3_,z,2
p_177855_4_,state,2
p_177856_1_,x,2
p_177856_2_,y,2
p_177856_3_,z,2
p_177857_1_,index,2
p_177857_2_,state,2
p_177858_1_,index,2
p_177951_1_,to,2
p_177954_1_,toX,2
p_177954_3_,toY,2
p_177954_5_,toZ,2
p_177955_1_,vec,2
p_177963_1_,x,2
p_177963_3_,y,2
p_177963_5_,z,2
p_177964_1_,n,2
p_177965_1_,n,2
p_177966_1_,factor,2
p_177967_1_,facing,2
p_177967_2_,n,2
p_177969_0_,serialized,2
p_177970_1_,n,2
p_177971_1_,vec,2
p_177972_1_,facing,2
p_177973_1_,vec,0
p_177975_0_,from,2
p_177975_1_,to,2
p_177979_1_,n,2
p_177980_0_,from,2
p_177980_1_,to,2
p_177981_1_,n,2
p_177982_1_,x,2
p_177982_2_,y,2
p_177982_3_,z,2
p_177983_1_,vec,2
p_177985_1_,n,2
p_178144_0_,te,2
p_178470_1_,worldIn,0
p_178602_1_,worldIn,0
p_178891_0_,mcIn,0
p_178892_1_,worldIn,0
p_178902_2_,worldIn,0
p_179214_0_,blockIn,2
p_179214_1_,itemIn,2
p_179215_1_,nbt,2
p_179216_0_,blockIn,2
p_179217_0_,id,2
p_179217_1_,textualID,2
p_179217_2_,itemIn,2
p_179218_1_,stack,2
p_179218_2_,worldIn,2
p_179218_3_,blockIn,2
p_179218_4_,pos,2
p_179218_5_,playerIn,2
p_179219_0_,id,2
p_179219_1_,textualID,2
p_179219_2_,itemIn,2
p_179222_1_,worldIn,0
p_179224_0_,worldIn,2
p_179232_3_,worldIn,2
p_179233_1_,worldIn,2
p_179234_1_,worldIn,2
p_179235_0_,worldIn,2
p_179237_1_,other,2
p_179238_1_,idx,2
p_179244_1_,direction,2
p_179244_2_,packetId,2
p_179245_1_,direction,2
p_179245_2_,packetClass,2
p_179246_1_,direction,2
p_179246_2_,packetIn,2
p_179249_1_,value,2
p_179250_1_,array,2
p_179252_1_,uuid,2
p_179254_1_,value,2
p_179255_1_,pos,2
p_179256_1_,component,2
p_179257_1_,enumClass,2
p_179288_1_,packetIn,2
p_179288_2_,listener,2
p_179288_3_,listeners,2
p_179289_1_,treshold,2
p_179290_1_,packetIn,2
p_179298_1_,ctx,2
p_179298_2_,input,2
p_179298_3_,output,2
p_179299_1_,treshold,2
p_179303_1_,treshold,2
p_179318_0_,clazz,2
p_179318_1_,sets,2
p_179321_0_,sets,2
p_179322_0_,clazz,2
p_179322_1_,it,2
p_179323_0_,arrays,2
p_179324_1_,array,2
p_179399_0_,keys,2
p_179399_1_,values,2
p_179399_2_,map,2
p_179400_0_,keys,2
p_179400_1_,values,2
p_179474_1_,worldIn,2
p_179488_1_,worldIn,2
p_179518_1_,rand,2
p_179519_1_,facing,2
p_179543_1_,key,2
p_179543_2_,create,2
p_179544_1_,blockIn,2
p_179545_0_,stackA,2
p_179545_1_,stackB,2
p_179546_1_,playerIn,2
p_179546_2_,worldIn,2
p_179546_3_,pos,2
p_179546_4_,side,2
p_179546_5_,hitX,2
p_179546_6_,hitY,2
p_179546_7_,hitZ,2
p_179547_1_,blockIn,2
p_179548_1_,worldIn,2
p_179548_2_,blockIn,2
p_179548_3_,pos,2
p_179548_4_,playerIn,2
p_179573_1_,stack,2
p_179574_1_,stack,2
p_179575_1_,stack,2
p_179576_1_,stack,2
p_179577_1_,stack,2
p_179578_1_,stack,2
p_179579_1_,stack,2
p_179580_1_,stack,2
p_179581_1_,stack,2
p_179582_1_,stack,2
p_179583_1_,stack,2
p_179584_1_,stack,2
p_179585_1_,stack,2
p_179586_1_,stack,2
p_179587_1_,stack,2
p_179588_1_,stack,2
p_179589_1_,stack,2
p_179660_4_,worldIn,2
p_179764_1_,worldIn,0
p_179780_1_,worldIn,0
p_179782_1_,handler,2
p_179885_1_,key,1
p_179885_2_,defaultValue,1
p_179989_1_,insertion,2
p_180115_1_,id,2
p_180157_1_,nbt,2
p_180158_0_,nbt,2
p_180173_0_,worldIn,2
p_180174_0_,worldIn,2
p_180175_0_,worldIn,2
p_180176_0_,worldIn,2
p_180236_2_,worldIn,2
p_180262_1_,key,2
p_180262_2_,value,2
p_180262_3_,type,2
p_180263_1_,name,2
p_180264_1_,key,2
p_180264_2_,otherValue,2
p_180267_1_,worldIn,2
p_180292_1_,worldIn,2
p_180303_2_,worldIn,2
p_180331_1_,x,2
p_180331_2_,y,2
p_180331_3_,z,2
p_180428_2_,worldIn,2
p_180430_1_,distance,2
p_180430_2_,damageMultiplier,2
p_180441_1_,breakerId,2
p_180441_2_,pos,2
p_180441_3_,progress,2
p_180458_0_,worldIn,2
p_180461_1_,slotId,2
p_180461_2_,stack,2
p_180461_3_,direction,2
p_180462_1_,slotIn,2
p_180462_2_,itemStackIn,2
p_180462_3_,direction,2
p_180463_1_,side,2
p_180467_0_,worldIn,2
p_180468_1_,guiOwner,2
p_180472_1_,villager,2
p_180494_1_,pos,2
p_180495_1_,pos,2
p_180496_1_,pos,2
p_180496_2_,blockIn,2
p_180501_1_,pos,2
p_180501_2_,newState,2
p_180501_3_,flags,2
p_180507_1_,url,2
p_180507_2_,hash,2
p_180513_1_,worldIn,2
p_180522_0_,pos,2
p_180523_0_,category,2
p_180523_1_,pos,2
p_180523_2_,blockIn,2
p_180523_3_,blockData,2
p_180524_1_,sender,2
p_180524_2_,input,2
p_180524_3_,pos,2
p_180525_1_,sender,2
p_180525_2_,args,2
p_180525_3_,pos,2
p_180526_0_,input,2
p_180526_1_,min,2
p_180527_0_,input,2
p_180528_0_,input,2
p_180528_1_,min,2
p_180530_0_,components,2
p_180597_1_,worldIn,0
p_180612_1_,worldIn,0
p_180614_1_,stack,2
p_180614_2_,playerIn,2
p_180614_3_,worldIn,2
p_180614_4_,pos,2
p_180614_5_,side,2
p_180614_6_,hitX,2
p_180614_7_,hitY,2
p_180614_8_,hitZ,2
p_180615_2_,worldIn,2
p_180616_1_,worldIn,2
p_180617_0_,worldIn,0
p_180618_1_,worldIn,2
p_180619_1_,y,2
p_180621_0_,worldIn,2
p_180622_1_,worldIn,2
p_180624_1_,worldIn,2
p_180628_1_,worldIn,2
p_180630_1_,x,2
p_180630_2_,z,2
p_180630_3_,range,2
p_180630_4_,biomes,2
p_180630_5_,random,2
p_180632_1_,state,2
p_180633_1_,worldIn,2
p_180633_2_,pos,2
p_180633_3_,state,2
p_180633_4_,placer,2
p_180633_5_,stack,2
p_180634_1_,worldIn,2
p_180634_2_,pos,2
p_180634_3_,state,2
p_180634_4_,entityIn,2
p_180635_0_,worldIn,2
p_180635_1_,pos,2
p_180635_2_,stack,2
p_180636_1_,worldIn,2
p_180636_2_,pos,2
p_180636_3_,start,2
p_180636_4_,end,2
p_180637_1_,worldIn,2
p_180637_2_,pos,2
p_180637_3_,amount,2
p_180638_1_,worldIn,2
p_180638_2_,pos,2
p_180638_3_,state,2
p_180638_4_,mask,2
p_180638_5_,list,2
p_180638_6_,collidingEntity,2
p_180639_1_,worldIn,2
p_180639_2_,pos,2
p_180639_3_,state,2
p_180639_4_,playerIn,2
p_180639_5_,side,2
p_180639_6_,hitX,2
p_180639_7_,hitY,2
p_180639_8_,hitZ,2
p_180640_1_,worldIn,2
p_180640_2_,pos,2
p_180640_3_,state,2
p_180641_1_,worldIn,2
p_180641_2_,pos,2
p_180642_1_,worldIn,2
p_180642_2_,pos,2
p_180642_3_,facing,2
p_180642_4_,hitX,2
p_180642_5_,hitY,2
p_180642_6_,hitZ,2
p_180642_7_,meta,2
p_180642_8_,placer,2
p_180643_1_,state,2
p_180644_1_,state,0
p_180645_1_,worldIn,2
p_180645_2_,pos,2
p_180645_3_,state,2
p_180645_4_,random,2
p_180646_1_,worldIn,0
p_180646_2_,pos,0
p_180647_1_,playerIn,2
p_180647_2_,worldIn,2
p_180647_3_,pos,2
p_180648_1_,worldIn,2
p_180648_2_,pos,2
p_180648_3_,state,2
p_180648_4_,eventID,2
p_180648_5_,eventParam,2
p_180649_1_,worldIn,2
p_180649_2_,pos,2
p_180649_3_,playerIn,2
p_180650_1_,worldIn,2
p_180650_2_,pos,2
p_180650_3_,state,2
p_180650_4_,rand,2
p_180651_1_,state,2
p_180652_1_,worldIn,2
p_180652_2_,pos,2
p_180652_3_,explosionIn,2
p_180653_1_,worldIn,2
p_180653_2_,pos,2
p_180653_3_,state,2
p_180653_4_,chance,2
p_180653_5_,fortune,2
p_180654_1_,access,2
p_180654_2_,pos,2
p_180655_1_,worldIn,0
p_180655_2_,pos,0
p_180655_3_,state,0
p_180655_4_,rand,0
p_180656_1_,worldIn,2
p_180656_2_,pos,2
p_180656_3_,state,2
p_180656_4_,side,2
p_180657_1_,worldIn,2
p_180657_2_,playerIn,2
p_180657_3_,pos,2
p_180657_4_,state,2
p_180657_5_,te,2
p_180658_1_,worldIn,2
p_180658_2_,pos,2
p_180658_3_,entityIn,2
p_180658_4_,fallDistance,2
p_180659_1_,state,2
p_180660_1_,state,2
p_180660_2_,rand,2
p_180660_3_,fortune,2
p_180662_1_,worldIn,0
p_180662_2_,pos,0
p_180662_3_,renderPass,0
p_180663_1_,worldIn,2
p_180663_2_,pos,2
p_180663_3_,state,2
p_180665_1_,worldIn,0
p_180665_2_,pos,0
p_180666_1_,worldIn,2
p_180666_2_,pos,2
p_180666_3_,state,2
p_180666_4_,oldRedstoneStrength,2
p_180667_1_,pos,2
p_180669_1_,worldIn,2
p_180669_2_,pos,2
p_180670_1_,worldIn,2
p_180671_1_,worldIn,2
p_180672_1_,worldIn,2
p_180673_1_,worldIn,2
p_180676_1_,worldIn,2
p_180677_1_,worldIn,2
p_180678_1_,worldIn,2
p_180678_2_,pos,2
p_180678_3_,state,2
p_180679_1_,worldIn,2
p_180680_1_,worldIn,2
p_180682_1_,worldIn,2
p_180683_1_,worldIn,2
p_180684_1_,worldIn,2
p_180685_0_,worldIn,2
p_180685_1_,pos,2
p_180688_1_,worldIn,2
p_180690_1_,worldIn,2
p_180691_1_,worldIn,2
p_180692_1_,worldIn,2
p_180694_1_,worldIn,2
p_180695_0_,worldIn,2
p_180696_1_,worldIn,2
p_180701_1_,worldIn,2
p_180706_1_,worldIn,2
p_180709_1_,worldIn,2
p_180711_1_,worldIn,2
p_180714_1_,string,2
p_180724_1_,handler,2
p_180777_1_,worldIn,2
p_180778_1_,worldIn,2
p_180783_1_,locked,2
p_180786_0_,worldIn,0
p_180790_1_,slotIndex,0
p_180790_2_,x,0
p_180790_3_,y,0
p_180790_4_,listWidth,0
p_180790_5_,slotHeight,0
p_180790_6_,mouseX,0
p_180790_7_,mouseY,0
p_180790_8_,isSelected,0
p_70000_1_,playerSnooper,2
p_70001_1_,playerSnooper,2
p_70003_1_,permissionLevel,2
p_70003_2_,command,2
p_70011_1_,x,2
p_70011_3_,y,2
p_70011_5_,z,2
p_70012_1_,x,2
p_70012_3_,y,2
p_70012_5_,z,2
p_70012_7_,yaw,2
p_70012_8_,pitch,2
p_70014_1_,tagCompound,2
p_70015_1_,seconds,2
p_70016_1_,x,0
p_70016_3_,y,0
p_70016_5_,z,0
p_70019_1_,eating,2
p_70020_1_,tagCompund,2
p_70024_1_,x,2
p_70024_3_,y,2
p_70024_5_,z,2
p_70028_1_,entityIn,2
p_70029_1_,worldIn,2
p_70031_1_,sprinting,2
p_70032_1_,entityIn,2
p_70034_1_,rotation,2
p_70037_1_,tagCompund,2
p_70038_1_,x,2
p_70038_3_,y,2
p_70038_5_,z,2
p_70039_1_,tagCompund,2
p_70049_1_,numbers,2
p_70050_1_,air,2
p_70052_1_,flag,2
p_70052_2_,set,2
p_70055_1_,materialIn,2
p_70060_1_,strafe,2
p_70060_2_,forward,2
p_70060_3_,friction,2
p_70062_1_,slotIn,2
p_70062_2_,itemStackIn,2
p_70068_1_,entityIn,2
p_70074_1_,entityLivingIn,2
p_70077_1_,lightningBolt,2
p_70078_1_,entityIn,2
p_70080_1_,x,2
p_70080_3_,y,2
p_70080_5_,z,2
p_70080_7_,yaw,2
p_70080_8_,pitch,2
p_70081_1_,amount,2
p_70082_1_,yaw,0
p_70082_2_,pitch,0
p_70083_1_,flag,2
p_70084_1_,entityIn,2
p_70084_2_,amount,2
p_70087_1_,numbers,2
p_70091_1_,x,2
p_70091_3_,y,2
p_70091_5_,z,2
p_70092_1_,x,2
p_70092_3_,y,2
p_70092_5_,z,2
p_70095_1_,sneaking,2
p_70097_1_,source,2
p_70097_2_,amount,2
p_70099_1_,itemStackIn,2
p_70099_2_,offsetY,2
p_70100_1_,entityIn,2
p_70101_1_,yaw,2
p_70101_2_,pitch,2
p_70105_1_,width,2
p_70105_2_,height,2
p_70107_1_,x,2
p_70107_3_,y,2
p_70107_5_,z,2
p_70108_1_,entityIn,2
p_70109_1_,tagCompund,2
p_70112_1_,distance,0
p_70114_1_,entityIn,2
p_70289_1_,other,2
p_70298_1_,index,2
p_70298_2_,count,2
p_70299_1_,index,2
p_70299_2_,stack,2
p_70300_1_,playerIn,2
p_70301_1_,slotIn,2
p_70304_1_,index,2
p_70645_1_,cause,2
p_70999_2_,updateWorldFlag,2
p_70999_3_,setSpawn,2
p_71007_1_,chestInventory,2
p_71010_1_,itemStackIn,2
p_71019_1_,itemStackIn,2
p_71027_1_,dimensionId,2
p_71033_1_,gameType,2
p_71048_1_,bookStack,2
p_71059_1_,targetEntity,2
p_71188_1_,allowPvp,2
p_71189_1_,host,1
p_71191_1_,maxBuildHeight,2
p_71192_1_,message,2
p_71194_1_,enable,2
p_71198_1_,msg,1
p_71201_1_,msg,1
p_71204_1_,demo,2
p_71205_1_,motdIn,2
p_71206_1_,type,2
p_71206_2_,allowCheats,2
p_71208_1_,port,1
p_71209_1_,fileName,2
p_71216_1_,message,2
p_71216_2_,percent,2
p_71218_1_,dimension,2
p_71224_1_,owner,2
p_71228_1_,report,2
p_71229_1_,online,2
p_71230_1_,report,2
p_71235_1_,gameMode,2
p_71236_1_,msg,2
p_71237_1_,worldNameIn,2
p_71244_1_,msg,1
p_71245_1_,allow,2
p_71247_3_,seed,2
p_71247_5_,type,2
p_71251_1_,spawnAnimals,2
p_71252_1_,command,1
p_71253_1_,keyPair,2
p_71257_1_,spawnNpcs,2
p_71261_1_,name,2
p_71267_1_,dontLog,2
p_71327_1_,key,1
p_71327_2_,defaultValue,1
p_71328_1_,key,1
p_71328_2_,value,1
p_71330_1_,key,1
p_71330_2_,defaultValue,1
p_71331_1_,input,1
p_71331_2_,sender,1
p_71332_1_,key,1
p_71332_2_,defaultValue,1
p_71351_1_,serverDataIn,0
p_71353_1_,worldClientIn,0
p_71353_2_,loadingMessage,0
p_71354_1_,dimension,0
p_71361_1_,message,0
p_71366_1_,elapsedTicksTime,0
p_71370_1_,width,0
p_71370_2_,height,0
p_71371_1_,folderName,0
p_71371_2_,worldName,0
p_71371_3_,worldSettingsIn,0
p_71377_1_,crashReportIn,0
p_71383_1_,keyCount,0
p_71392_1_,width,0
p_71392_2_,height,0
p_71392_3_,width2,0
p_71392_4_,height2,0
p_71392_5_,stdTextureWidth,0
p_71392_6_,stdTextureHeight,0
p_71396_1_,theCrash,0
p_71403_1_,worldClientIn,0
p_71404_1_,crash,0
p_71499_1_,sectionName,2
p_71499_2_,throwable,2
p_71500_1_,sectionName,2
p_71500_2_,callable,2
p_71507_1_,sectionName,2
p_71507_2_,value,2
p_71515_1_,sender,2
p_71515_2_,args,2
p_71518_1_,sender,2
p_71519_1_,sender,2
p_71521_0_,sender,2
p_71523_0_,original,2
p_71523_1_,region,2
p_71527_0_,elements,2
p_71529_0_,command,2
p_71530_0_,args,2
p_71530_1_,possibilities,2
p_71556_1_,sender,2
p_71556_2_,command,2
p_71557_1_,sender,2
p_71565_0_,input,2
p_71566_0_,character,2
p_72314_1_,x,2
p_72314_3_,y,2
p_72314_5_,z,2
p_72315_1_,vec,2
p_72316_1_,other,2
p_72317_1_,x,2
p_72317_3_,y,2
p_72317_5_,z,2
p_72318_1_,vec,2
p_72319_1_,vec,2
p_72321_1_,x,2
p_72321_3_,y,2
p_72321_5_,z,2
p_72322_1_,other,2
p_72323_1_,other,2
p_72326_1_,other,2
p_72331_1_,x,2
p_72331_3_,y,2
p_72331_5_,z,2
p_72333_1_,vec,2
p_72354_1_,playerIn,2
p_72354_2_,worldIn,2
p_72355_1_,netManager,2
p_72355_2_,playerIn,2
p_72356_1_,playerIn,2
p_72356_2_,dimension,2
p_72358_1_,playerIn,2
p_72367_1_,playerIn,2
p_72368_1_,playerIn,2
p_72368_2_,dimension,2
p_72368_3_,conqueredEnd,2
p_72371_1_,whitelistEnabled,2
p_72375_1_,playerIn,2
p_72375_2_,worldIn,2
p_72377_1_,playerIn,2
p_72380_1_,playerIn,2
p_72381_3_,worldIn,2
p_72382_1_,address,2
p_72385_1_,playerIn,2
p_72391_1_,playerIn,2
p_72429_1_,vec,2
p_72429_2_,x,2
p_72430_1_,vec,2
p_72431_1_,vec,0
p_72434_1_,vec,2
p_72434_2_,z,2
p_72435_1_,vec,2
p_72435_2_,y,2
p_72436_1_,vec,2
p_72438_1_,vec,2
p_72441_1_,x,2
p_72441_3_,y,2
p_72441_5_,z,2
p_72444_1_,vec,0
p_72593_1_,currentTime,1
p_72601_1_,socket,1
p_72604_1_,socket,1
p_72604_2_,removeFromList,1
p_72605_1_,socket,1
p_72605_2_,removeFromList,1
p_72606_1_,msg,1
p_72607_1_,msg,1
p_72608_1_,socket,1
p_72609_1_,msg,1
p_72610_1_,msg,1
p_72612_1_,logWarning,1
p_72620_1_,data,1
p_72620_2_,requestPacket,1
p_72621_1_,requestPacket,1
p_72622_1_,requestPacket,1
p_72623_1_,exception,1
p_72624_1_,requestPacket,1
p_72625_1_,address,1
p_72627_1_,requestPacket,1
p_72654_3_,message,1
p_72663_0_,input,1
p_72667_1_,data,1
p_72668_1_,data,1
p_72670_1_,data,1
p_72671_1_,data,1
p_72703_1_,entityIn,2
p_72704_1_,soundName,2
p_72704_2_,x,2
p_72704_4_,y,2
p_72704_6_,z,2
p_72704_8_,volume,2
p_72704_9_,pitch,2
p_72709_1_,entityIn,2
p_72870_1_,ent,2
p_72877_1_,time,2
p_72890_1_,entityIn,2
p_72890_2_,distance,2
p_72891_1_,hostile,2
p_72891_2_,peaceful,2
p_72894_1_,strength,0
p_72897_1_,entityIn,0
p_72907_1_,entityType,2
p_72908_1_,x,2
p_72908_3_,y,2
p_72908_5_,z,2
p_72908_7_,soundName,2
p_72908_8_,volume,2
p_72908_9_,pitch,2
p_72914_1_,report,2
p_72916_1_,x,2
p_72916_2_,z,2
p_72924_1_,name,2
p_72960_1_,entityIn,2
p_72963_1_,settings,2
p_72964_1_,chunkX,2
p_72964_2_,chunkZ,2
p_72975_1_,x1,2
p_72975_2_,z1,2
p_72975_3_,x2,2
p_72975_4_,z2,2
p_72977_1_,x,2
p_72977_3_,y,2
p_72977_5_,z,2
p_72977_7_,distance,2
p_72980_1_,x,2
p_72980_10_,distanceDelay,2
p_72980_3_,y,2
p_72980_5_,z,2
p_72980_7_,soundName,2
p_72980_8_,volume,2
p_72980_9_,pitch,2
p_73085_2_,worldIn,2
p_73107_1_,damage,0
p_73667_1_,key,1
p_73667_2_,value,1
p_73669_1_,key,1
p_73669_2_,defaultValue,1
p_73670_1_,key,1
p_73670_2_,defaultValue,1
p_73671_1_,key,1
p_73671_2_,defaultValue,1
p_73718_1_,progress,2
p_73719_1_,message,2
p_73720_1_,message,2
p_73728_1_,x,0
p_73728_2_,startY,0
p_73728_3_,endY,0
p_73728_4_,color,0
p_73729_1_,x,0
p_73729_2_,y,0
p_73729_3_,textureX,0
p_73729_4_,textureY,0
p_73729_5_,width,0
p_73729_6_,height,0
p_73730_1_,startX,0
p_73730_2_,endX,0
p_73730_3_,y,0
p_73730_4_,color,0
p_73731_1_,fontRendererIn,0
p_73731_2_,text,0
p_73731_3_,x,0
p_73731_4_,y,0
p_73731_5_,color,0
p_73732_1_,fontRendererIn,0
p_73732_2_,text,0
p_73732_3_,x,0
p_73732_4_,y,0
p_73732_5_,color,0
p_73733_1_,left,0
p_73733_2_,top,0
p_73733_3_,right,0
p_73733_4_,bottom,0
p_73733_5_,startColor,0
p_73733_6_,endColor,0
p_73734_0_,left,0
p_73734_1_,top,0
p_73734_2_,right,0
p_73734_3_,bottom,0
p_73734_4_,color,0
p_73863_1_,mouseX,0
p_73863_2_,mouseY,0
p_73863_3_,partialTicks,0
p_73864_1_,mouseX,0
p_73864_2_,mouseY,0
p_73864_3_,mouseButton,0
p_73869_1_,typedChar,0
p_73869_2_,keyCode,0
p_73878_1_,result,0
p_73878_2_,id,0
p_74507_0_,keyCode,0
p_74510_0_,keyCode,0
p_74510_1_,pressed,0
p_74734_1_,output,2
p_74742_1_,nbt,2
p_74744_1_,i,2
p_74757_1_,key,2
p_74757_2_,value,2
p_74759_1_,key,2
p_74760_1_,key,2
p_74762_1_,key,2
p_74763_1_,key,2
p_74764_1_,key,2
p_74765_1_,key,2
p_74767_1_,key,2
p_74768_1_,key,2
p_74768_2_,value,2
p_74769_1_,key,2
p_74770_1_,key,2
p_74771_1_,key,2
p_74772_1_,key,2
p_74772_2_,value,2
p_74773_1_,key,2
p_74773_2_,value,2
p_74774_1_,key,2
p_74774_2_,value,2
p_74775_1_,key,2
p_74776_1_,key,2
p_74776_2_,value,2
p_74777_1_,key,2
p_74777_2_,value,2
p_74778_1_,key,2
p_74778_2_,value,2
p_74779_1_,key,2
p_74780_1_,key,2
p_74780_2_,value,2
p_74781_1_,key,2
p_74782_1_,key,2
p_74782_2_,value,2
p_74783_1_,key,2
p_74783_2_,value,2
p_74860_1_,worldIn,2
p_74871_1_,worldIn,2
p_74875_1_,worldIn,2
p_74878_1_,worldIn,2
p_74882_1_,worldIn,2
p_74889_1_,worldIn,2
p_74893_1_,worldIn,2
p_74935_1_,worldIn,2
p_74990_1_,worldIn,2
p_75067_1_,worldIn,2
p_75068_1_,worldIn,2
p_75070_1_,worldIn,2
p_75135_1_,stack,2
p_75135_2_,startIndex,2
p_75135_3_,endIndex,2
p_75135_4_,useEndIndex,2
p_75140_1_,playerIn,2
p_75140_2_,id,2
p_75144_1_,slotId,2
p_75144_2_,clickedButton,2
p_75144_3_,mode,2
p_75144_4_,playerIn,2
p_75145_1_,playerIn,2
p_75214_1_,stack,2
p_75230_1_,trade,2
p_75230_2_,firstItem,2
p_75230_3_,secondItem,2
p_75615_1_,worldIn,2
p_75616_1_,worldIn,2
p_75620_1_,worldIn,2
p_75671_1_,watched,2
p_75673_1_,object,2
p_75679_1_,id,2
p_75681_1_,id,2
p_75682_1_,id,2
p_75682_2_,object,2
p_75683_1_,id,2
p_75691_1_,id,2
p_75692_1_,id,2
p_75692_2_,newData,2
p_75693_1_,id,2
p_75815_1_,worldIn,2
p_75815_2_,x,2
p_75815_3_,z,2
p_75816_1_,worldIn,2
p_75816_2_,chunkIn,2
p_75819_1_,worldIn,2
p_75819_2_,chunkIn,2
p_75820_2_,worldIn,2
p_75822_1_,worldIn,2
p_75823_1_,worldIn,2
p_75849_1_,point,2
p_75904_1_,areaX,2
p_75904_2_,areaY,2
p_75904_3_,areaWidth,2
p_75904_4_,areaHeight,2
p_76060_1_,type,2
p_76064_1_,nbt,2
p_76064_2_,playerNbt,2
p_76082_1_,nbt,2
p_76091_1_,initializedIn,2
p_76179_0_,data,2
p_76184_1_,nbt,2
p_76186_1_,isDirty,2
p_76187_1_,nbt,2
p_76318_1_,name,2
p_76320_1_,name,2
p_76452_1_,other,2
p_76455_1_,entityIn,2
p_76457_1_,entityIn,2
p_76549_0_,worldDir,2
p_76549_1_,chunkX,2
p_76549_2_,chunkZ,2
p_76550_0_,worldDir,2
p_76550_1_,chunkX,2
p_76550_2_,chunkZ,2
p_76552_0_,worldDir,2
p_76552_1_,chunkX,2
p_76552_2_,chunkZ,2
p_76558_1_,worldIn,2
p_76566_1_,x,2
p_76566_2_,z,2
p_76570_0_,dimension,2
p_76581_1_,x,2
p_76581_2_,y,2
p_76581_3_,z,2
p_76581_4_,value,2
p_76582_1_,x,2
p_76582_2_,y,2
p_76582_3_,z,2
p_76595_1_,x,2
p_76595_2_,z,2
p_76599_1_,x,2
p_76599_3_,z,2
p_76600_1_,x,2
p_76600_2_,z,2
p_76602_1_,newStorageArrays,2
p_76609_1_,x,2
p_76609_2_,z,2
p_76609_3_,startY,2
p_76609_4_,endY,2
p_76611_1_,x,2
p_76611_2_,z,2
p_76612_1_,entityIn,2
p_76615_1_,x,2
p_76615_2_,y,2
p_76615_3_,z,2
p_76616_1_,biomeArray,2
p_76617_1_,seed,2
p_76657_1_,x,2
p_76657_2_,y,2
p_76657_3_,z,2
p_76657_4_,value,2
p_76659_1_,newBlocklightArray,2
p_76665_1_,x,2
p_76665_2_,y,2
p_76665_3_,z,2
p_76666_1_,newSkylightArray,2
p_76670_1_,x,2
p_76670_2_,y,2
p_76670_3_,z,2
p_76674_1_,x,2
p_76674_2_,y,2
p_76674_3_,z,2
p_76677_1_,x,2
p_76677_2_,y,2
p_76677_3_,z,2
p_76677_4_,value,2
p_76691_0_,nbt,2
p_77124_1_,enable,2
p_77130_0_,type,2
p_77132_1_,version,2
p_77146_0_,idIn,2
p_77147_1_,capabilities,2
p_77161_0_,id,2
p_77191_0_,worldIn,2
p_77272_0_,x,2
p_77272_1_,z,2
p_77569_2_,worldIn,2
p_77613_1_,stack,2
p_77615_1_,stack,2
p_77615_2_,worldIn,2
p_77615_3_,playerIn,2
p_77615_4_,timeLeft,2
p_77616_1_,stack,2
p_77621_1_,worldIn,2
p_77621_2_,playerIn,2
p_77621_3_,useLiquids,2
p_77622_1_,stack,2
p_77622_2_,worldIn,2
p_77622_3_,playerIn,2
p_77624_1_,stack,0
p_77624_2_,playerIn,0
p_77624_3_,tooltip,0
p_77624_4_,advanced,0
p_77625_1_,maxStackSize,2
p_77626_1_,stack,2
p_77627_1_,hasSubtypes,2
p_77631_1_,potionEffect,2
p_77636_1_,stack,0
p_77637_1_,tab,2
p_77642_1_,containerItem,2
p_77644_1_,stack,2
p_77644_2_,target,2
p_77644_3_,attacker,2
p_77647_1_,damage,2
p_77653_1_,stack,2
p_77654_1_,stack,2
p_77654_2_,worldIn,2
p_77654_3_,playerIn,2
p_77655_1_,unlocalizedName,2
p_77656_1_,maxDurability,2
p_77657_1_,stack,2
p_77659_1_,itemStackIn,2
p_77659_2_,worldIn,2
p_77659_3_,playerIn,2
p_77661_1_,stack,2
p_77663_1_,stack,2
p_77663_2_,worldIn,2
p_77663_3_,entityIn,2
